pdf_page_id,source_id,source_path,repo_canonical_path,pdf_sha256,page_number,page_count,page_type,text_chars,text_excerpt,visual_review_batch,visual_review_status,notes
pdf_0172,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,48,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0173,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,49,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0174,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,50,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0175,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,51,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0176,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,52,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0177,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,53,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0178,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,54,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0179,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,55,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0180,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,56,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0181,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,57,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0182,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,58,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0183,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,59,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0184,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,60,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0185,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,61,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0186,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,62,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0187,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,63,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0188,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,64,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0189,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,65,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0190,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,66,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0191,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,67,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0192,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,68,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0193,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,69,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0194,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,70,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0195,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,71,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0196,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,72,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0197,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,73,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0198,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,74,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0199,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,75,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0200,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,76,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0201,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,77,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0202,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,78,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0203,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,79,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0204,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,80,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0205,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,81,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0206,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,82,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0207,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,83,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0208,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,84,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0209,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,85,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0210,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,86,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0211,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,87,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0212,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,88,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0213,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,89,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0214,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,90,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0215,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,91,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0216,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,92,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0217,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,93,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0218,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,94,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0219,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,95,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0220,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,96,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0221,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,97,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0222,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,98,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0223,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,99,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0224,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,100,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0225,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,101,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0226,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,102,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0227,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,103,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0228,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,104,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0229,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,105,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0230,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,106,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0231,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,107,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0232,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,108,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0233,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,109,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0234,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,110,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0235,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,111,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0236,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,112,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0237,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,113,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0238,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,114,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0239,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,115,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
pdf_0240,relocated_amber_source,/Users/jayjonah/ambers-essential-touch/AMBER’S ESSENTIAL OILS STRUCTURE./IMG_1188.pdf,research/source-assets/59/5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22.pdf,5942f7b2f5a495ae97c28955c4a49610596575b8636356cc2fabb5d0069cbf22,116,125,visual_dominant,0,,relocated_img1188_pages,reviewed,
